record_id,quorum_id_number,tweet,specific_event,location,relationship,vigil,persons_mentioned___1,persons_mentioned___2,persons_mentioned___3,persons_mentioned___4,type_of_shooting___1,type_of_shooting___2,type_of_shooting___3,type_of_shooting___4,type_of_shooting___5,other_shooting,type_of_location___1,type_of_location___2,type_of_location___3,type_of_location___4,type_of_location___5,type_of_location___6,type_of_location___7,other_location,type_of_relationship___1,type_of_relationship___2,type_of_relationship___3,type_of_relationship___4,type_of_relationship___5,type_of_relationship___6,type_of_relationship___7,other_relationship,expressions___1,expressions___2,expressions___3,expressions___4,gcall_to_action,scall_to_action,voting_c2a,victim_race___1,victim_age___1,victim_sex_gender___1,victim_criminal___1,victim_mental___1,victim_veteran___1,victim_stigma___1,victim_age_1___1,victim_age_1___2,victim_age_1___3,victim_age_1___4,victim_race_1___1,victim_race_1___2,victim_race_1___3,victim_race_1___4,victim_race_1___5,victim_race_1___6,victim_race_1___7,victim_race_other,victim_sex_gender1___1,victim_sex_gender1___2,victim_sex_gender1___3,victim_sex_gender1___4,victim_specify_sex___1,victim_specify_sex___2,victim_specify_sex___3,victim_specify_sex___4,victim_specify_sex___5,victim_specify_sex___6,victim_specify_sex___7,victim_specify_sex___8,victim_specify_sex___9,victim_specify_sex___10,victim_specify_sex___11,victim_specify_sex___12,victim_sex_other,victim_mental1___1,victim_mental1___2,victim_mental1___3,victim_mental1___4,victim_mental1___5,victim_mental1___6,victim_mental1___7,victim_mental1___8,victim_mental_other,shooter_race___1,shooter_age___1,shooter_sex_gender___1,shooter_criminal___1,shooter_mental___1,shooter_veteran___1,shooter_stigma___1,shooter_race_1___1,shooter_race_1___2,shooter_race_1___3,shooter_race_1___4,shooter_race_1___5,shooter_race_1___6,shooter_race_1___7,shooter_race_other,shooter_age_1___1,shooter_age_1___2,shooter_age_1___3,shooter_age_1___4,shooter_sex_gender1___1,shooter_sex_gender1___2,shooter_sex_gender1___3,shooter_specify_sex___1,shooter_specify_sex___2,shooter_specify_sex___3,shooter_specify_sex___4,shooter_specify_sex___5,shooter_specify_sex___6,shooter_specify_sex___7,shooter_specify_sex___8,shooter_specify_sex___9,shooter_specify_sex___10,shooter_specify_sex___11,shooter_specify_sex___12,shooter_sex_other,shooter_mental1___1,shooter_mental1___2,shooter_mental1___3,shooter_mental1___4,shooter_mental1___5,shooter_mental1___6,shooter_mental1___7,shooter_mental1___8,shooter_mental_other,framing___1,framing___2,framing___3,framing___4,framing___5,framing___6,framing___7,framing___8,framing___9,framing___10,framing___11,framing___12,framing___13,framing___14,blame___1,blame___2,blame___3,blame___4,blame___5,blame___6,blame___7,blame___8,blame___9,blame___10,blame___11,blame___12,blame___13,blame___14,blame___15,blame___16,blame___17,blame___18,blame___19,blame_party,blame_other,consequences___1,consequences___2,consequences___3,consequences___4,consequences___5,consequences___6,consequences___7,consequences___8,consequences_other,policy___1,policy___2,policy___3,policy___4,policy___5,policy___6,policy___7,policy___8,policy___9,policy___10,policy___11,policy___12,policy___13,policy_restrictive___1,policy_restrictive___2,policy_restrictive___3,policy_restrictive___4,policy_restrictive___5,policy_restrictive___6,policy_restrictive___7,policy_restrictive___8,policy_restrictive___9,policy_restrictive___10,policy_restrictive___11,policy_restrictive___12,policy_restrictive___13,policy_restrictive___14,policy_restrictive___15,policy_restrictive___16,policy_permissive___1,policy_permissive___2,policy_permissive___3,policy_permissive___4,policy_permissive___5,policy_permissive___6,policy_permissive___7,policy_permissive___8,policy_permissive___9,policy_permissive___10,policy_permissive___11,policy_permissive___12,policy_other,addl_notes,xtwitter_coding_instrument_complete,dbl_code,coder,coder_2,coding_assignment_complete
1678,245895892,"On this day in 2012, these beautiful lives were lost to gun violence at Sandy Hook Elementary School.  20 students and 6 educators were killed in one of the most devastating acts of gun violence this country has ever seen.  It's time we do more to prevent the next one. https://t.co/7fXtU5EjoM",1,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1679,63142984,"Tonight, a 7-year old asked me about my stance on gun safety because she�s afraid to go to school. Let that sink in.... The answer to her, and to all kids, is we must do more. And I will fight to do more when I get to Harrisburg. #NeverAgain @NeverAgainMSD",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1680,35855129,Today we are reminded yet again of the dangers & sacrifices of law enforcement as they work to protect our communities. Continued prayers for the family of U.S. Marshall Chris Hill and the brave officers involved in this tragic shooting. https://t.co/YVksHitSwx,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1681,30580401,The Las Vegas gunman bought 33 firearms in the last year...even if you are against gun control you have to admit that is excessive!,1,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1682,173729440,The Squirrel Hill community lost eleven of our brothers and sisters in an act of violent hatred two years ago today. We remember them today even as we struggle to affect real gun reform in PA. and move toward a the ideal of lunconditionsl love for all. We persist. #squirrelhill https://t.co/EVbzURT7xk,1,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1683,128375769,"TonySalvatore45 @SenKillion @RepOMara Connecticut saw a 13.7% reduction in their firearm suicide rate after their ERPO law was enacted. And, respectfully, @RepOMara has dealt with this issue firsthand - I would listen to her.",1,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1684,129233057,"Almost 400 people have filled the hall to have their #2A questions answered, which is why I wanted to host this. It's vital for everyone to know their rights as law-abiding gun owners. https://t.co/WZUsxGb7jS",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1685,44444925,"#EnoughIsEnough � we need real gun safety bills and we need them NOW. Today, I testified in front of the House Judiciary Committee on needed gun safety reforms. You can view my testimony here: https://t.co/089dXN6KA4",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1686,44007260,The PA House Judiciary Committee is holding a public hearing on gun laws and violence. You can watch it live here: https://t.co/EeWJmYCRIw,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1687,284441057,"Today, on the #PAHouse floor, Speaker @RepBryanCutler called for a moment of silence for the victims of #Uvalde. How apropos, given the ongoing silence and inaction from the legislature on meaningful gun safety reform.",1,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1688,284786563,Thoughts and prayers do not protect our children.  I will not participate in these actions when when we can pass common sense gun laws TODAY.,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1689,38281477,Join me today at 1PM for my Facebook Live Q and A on Gun Control Legislation. You can submit your questions by email or on Facebook and Twitter. I look forward to hearing from you on this important topic. https://t.co/YhZRR1evO2,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1690,30380903,The argument that nothing can be done to curb gun violence doesn't make sense. We will not accept these excuses for� https://t.co/Yhit8QFS7y,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1691,110469923,#HappeningNow: .@RepBenSanchez hosts a Gun Safety Panel & Discussion this morning. We have to do all we can to take guns away from dangerous people. https://t.co/NkQq7Zrh8P,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1692,128378216,This evening I attended �The Momalogues� by Clairton Mother�s of Murdered Sons. This powerful group of women told the stories of how they lost their children to gun violence. It was both a powerful and emotional performance! https://t.co/b6v23kkpYy,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1693,192113385,"It�s always a pleasure to interact with students. I�m excited to get back to doing it in person soon. https://t.co/OodJDV1Bo7  Lena Hannah (@LenaHannah4): Rep @toneal70 THANK U 4 ur willingness to handle the tough questions! @CHSDschools ur Ss asked questions on climate change, second amendment, fair funding & many important topics! Your responses were honest, insightful, & meaningful & valued these Ss�s voices & perspectives! https://t.co/3o5VN8xBWP",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1694,203551376,"Within Philadelphia, effective and non-lethal policing is also essential to healing communities that have been historically overpoliced and over incarcerated. It will take all stakeholders to end the scourge of gun violence! #EnoughIsEnough https://t.co/pnn2qsb2yD",0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1695,285861745,"Today is #nationalgunviolenceawarnessday. I want Pennsylvanians and Americans to know, you can count on me to fight for stricter gun laws for the safety of our Commonwealth.  We can end the gun violence that is taking the lives of our neighbors, loved ones and children. 1/2 https://t.co/k7FmWakM96",0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1696,176139724,"#TheMostViciousCycle #VoteForOurLives Vote for our lives. https://t.co/Iq6DhR2we2  March For Our Lives (@AMarch4OurLives): After every shooting, there�s outrage, prayers and false promises. Then it happens again. End #TheMostViciousCycle. Vote for candidates who support sensible gun legislation and share the video. #VoteForOurLives on 11/6. https://t.co/kmiYPdTdTd",0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1697,44694440,"Today was National Day of Action to Prevent Gun Violence in Schools, on the anniversary of the Columbine HS shootings. Instead of allowing students to walk out, Whitehall HS Principal Nate Davidson encouraged his students to attend a forum which I was happy to attend. https://t.co/XkKrB7JaRa",1,1,0,1,0,0,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1698,30514440,Some politicians want to make it harder to #vote than to purchase a #semiautomatic weapon. We must help our neighbors' voices be heard.,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1699,107975814,Members of the @PaSafeCaucus are ready! Closing the loophole on certain gun sales + #ERPO laws will save lives by preventing individuals who are unable to pass a background check or in crisis from accessing weapons. https://t.co/01iqyEXCta  Governor Tom Wolf (@GovernorTomWolf): We can and must reduce the threat of mass shootings.  My executive order is a step in the right direction � but it�s just a start. Join me in calling on the Pennsylvania legislature to pass universal background checks and a red flag law. https://t.co/TNMf4ikYtT,1,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
1700,57945660,"Join a @BoldProgressive conf call with state legislators pushing bold ways to curb gun violence. Wed 3/7 @ 2:30pm. RSVP: https://t.co/skTidfA6Gf. Big h/t for taking on the NRA to @AndrewGillum, @KanielaIng, @DavidReidVA, @JKrowinski, @SenChrisLarson, @MarciaHMorey, @KristyPagan.",0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,3,,2
